yearmonth,bundle,executeCount,userCount
200812,org.eclipse.ui.workbench.texteditor,348978,99882
200812,org.eclipse.uml2,5,3
200812,org.eclipse.uml2.codegen.ecore,61,41
200812,org.eclipse.uml2.codegen.ecore.ui,14,12
200812,org.eclipse.uml2.common,1369,788
200812,org.eclipse.uml2.common.edit,2150,1143
200812,org.eclipse.uml2.diagram.activity,866,494
200812,org.eclipse.uml2.diagram.clazz,988,534
200812,org.eclipse.uml2.diagram.clazz.search,64,60
200812,org.eclipse.uml2.diagram.codegen,28,21
200812,org.eclipse.uml2.diagram.common,1047,574
200812,org.eclipse.uml2.diagram.component,812,455
200812,org.eclipse.uml2.diagram.csd,817,467
200812,org.eclipse.uml2.diagram.deploy,828,469
200812,org.eclipse.uml2.diagram.parser,774,439
200812,org.eclipse.uml2.diagram.profile,811,453
200812,org.eclipse.uml2.diagram.statemachine,793,455
200812,org.eclipse.uml2.diagram.usecase,827,475
200812,org.eclipse.uml2.editor,1,1
200812,org.eclipse.uml2.examples.uml.ui,5,5
200812,org.eclipse.uml2.search,198,168
200812,org.eclipse.uml2.search.common.ui,85,80
200812,org.eclipse.uml2.search.ocl,195,165
200812,org.eclipse.uml2.search.ui,171,148
200812,org.eclipse.uml2.tutorial.lw,1,1
200812,org.eclipse.uml2.uml,3695,1734
200812,org.eclipse.uml2.uml.ecore.exporter,2,2
200812,org.eclipse.uml2.uml.ecore.importer,439,306
200812,org.eclipse.uml2.uml.edit,2154,1144
200812,org.eclipse.uml2.uml.editor,577,390
200812,org.eclipse.update.configurator,351024,99837
200812,org.eclipse.update.core,351908,99354
200812,org.eclipse.update.scheduler,352080,99633
200812,org.eclipse.update.ui,5963,2309
200812,org.eclipse.v4all,8,4
200812,org.eclipse.ve.cde,1705,859
200812,org.eclipse.ve.examples,1,1
200812,org.eclipse.ve.java.core,4213,1681
200812,org.eclipse.ve.jfc,1593,802
200812,org.eclipse.ve.propertysheet,1585,785
200812,org.eclipse.ve.swt,881,325
200812,org.eclipse.visualvm.launcher.common,4,4
200812,org.eclipse.vtp.desktop.core,2,2
200812,org.eclipse.vtp.desktop.editors.core,2,2
200812,org.eclipse.vtp.desktop.editors.voice,1,1
200812,org.eclipse.vtp.desktop.media.core,1,1
200812,org.eclipse.vtp.desktop.model.core,2,2
200812,org.eclipse.vtp.desktop.projects.core,6,3
200812,org.eclipse.vtp.desktop.projects.voice,2,2
200812,org.eclipse.vtp.desktop.views,2,2
200812,org.eclipse.vtp.editor.vxml.ui,1,1
200812,org.eclipse.weaver,3,2
200812,org.eclipse.weaver.extension.base,3,2
200812,org.eclipse.weaver.extension.dually,1,1
200812,org.eclipse.wst.command.env,45391,27590
200812,org.eclipse.wst.command.env.ui,1739,1463
200812,org.eclipse.wst.common.core,262,232
200812,org.eclipse.wst.common.dependencychecker,1,1
200812,org.eclipse.wst.common.emf,181223,62955
200812,org.eclipse.wst.common.emfworkbench.integration,177143,62517
200812,org.eclipse.wst.common.environment,6753,5164
200812,org.eclipse.wst.common.frameworks,230204,68850
200812,org.eclipse.wst.common.frameworks.ui,79477,37698
200812,org.eclipse.wst.common.migration.ui,7,4
200812,org.eclipse.wst.common.modulecore,169411,61534
200812,org.eclipse.wst.common.navigator.views,1,1
200812,org.eclipse.wst.common.navigator.workbench,1,1
200812,org.eclipse.wst.common.project.facet.core,228173,68926
200812,org.eclipse.wst.common.project.facet.ui,10592,8568
200812,org.eclipse.wst.common.snippets,5128,3946
200812,org.eclipse.wst.common.tests.validation,26,6
200812,org.eclipse.wst.common.tests.validation.guard,22,4
200812,org.eclipse.wst.common.ui,5549,3749
200812,org.eclipse.wst.common.ui.properties,1,1
200812,org.eclipse.wst.common.uriresolver,94120,40146
200812,org.eclipse.wst.css.core,56099,26211
200812,org.eclipse.wst.css.ui,42307,20655
200812,org.eclipse.wst.dtd.core,136464,55780
200812,org.eclipse.wst.dtd.ui,76003,35235
200812,org.eclipse.wst.dtd.validation,1,1
200812,org.eclipse.wst.html.core,80542,33372
200812,org.eclipse.wst.html.ui,128044,51011
200812,org.eclipse.wst.internet.cache,72177,34397
200812,org.eclipse.wst.internet.monitor.core,1099,860
200812,org.eclipse.wst.internet.monitor.ui,1101,858
200812,org.eclipse.wst.internet.proxy,99,39
200812,org.eclipse.wst.javascript.core,309,171
200812,org.eclipse.wst.javascript.ui,169,124
200812,org.eclipse.wst.jsdt.atfdebug,372,159
200812,org.eclipse.wst.jsdt.core,150683,55260
200812,org.eclipse.wst.jsdt.core.tests.model,1,1
200812,org.eclipse.wst.jsdt.manipulation,133607,52415
200812,org.eclipse.wst.jsdt.ui,133887,52412
200812,org.eclipse.wst.jsdt.web.core,90257,34807
200812,org.eclipse.wst.jsdt.web.support.jsp,30649,14724
200812,org.eclipse.wst.jsdt.web.ui,42380,20303
200812,org.eclipse.wst.rdb.core,3,3
200812,org.eclipse.wst.rdb.core.ui,1,1
200812,org.eclipse.wst.rdb.models.sql,1,1
200812,org.eclipse.wst.rdb.server.ui,1,1
200812,org.eclipse.wst.rdb.sqleditor,1,1
200812,org.eclipse.wst.rdb.sqlscrapbook,1,1
200812,org.eclipse.wst.server.core,135330,52091
200812,org.eclipse.wst.server.http.core,6467,4103
200812,org.eclipse.wst.server.http.ui,436,392
200812,org.eclipse.wst.server.preview.adapter,7187,4812
200812,org.eclipse.wst.server.ui,135324,51984
200812,org.eclipse.wst.server.util,7,4
200812,org.eclipse.wst.sse.core,205285,69515
200812,org.eclipse.wst.sse.ui,145391,57754
200812,org.eclipse.wst.validation,172668,62358
200812,org.eclipse.wst.validation.ui,6291,5604
200812,org.eclipse.wst.web,136445,52718
200812,org.eclipse.wst.web.ui,10320,8334
200812,org.eclipse.wst.ws,42060,26221
200812,org.eclipse.wst.ws.explorer,1328,1106
200812,org.eclipse.wst.ws.parser,1322,1103
200812,org.eclipse.wst.ws.service.policy,41856,26058
200812,org.eclipse.wst.ws.service.policy.ui,222385,63584
200812,org.eclipse.wst.ws.ui,1462,1299
200812,org.eclipse.wst.wsdl,5330,2881
200812,org.eclipse.wst.wsdl.ui,1241,973
200812,org.eclipse.wst.wsdl.validation,127843,50548
200812,org.eclipse.wst.wsi,1687,1177
200812,org.eclipse.wst.wsi.ui,82530,34373
200812,org.eclipse.wst.xml.core,182027,64735
200812,org.eclipse.wst.xml.ui,84387,37476
200812,org.eclipse.wst.xml.ui.editor.outline,3,3
200812,org.eclipse.wst.xml.ui.tests,3,3
200812,org.eclipse.wst.xml.vex.core,1,1
200812,org.eclipse.wst.xml.vex.ui,1,1
200812,org.eclipse.wst.xml.xpath.ui,37,26
200812,org.eclipse.wst.xsd.core,137289,55677
200812,org.eclipse.wst.xsd.ui,2681,1998
200812,org.eclipse.wst.xsd.validation,1,1
200812,org.eclipse.wst.xsl.core,3478,1293
200812,org.eclipse.wst.xsl.debug.ui,1913,946
200812,org.eclipse.wst.xsl.jaxp.debug.ui,1,1
200812,org.eclipse.wst.xsl.jaxp.launching,1,1
200812,org.eclipse.wst.xsl.launching,45,30
200812,org.eclipse.wst.xsl.ui,117,62
200812,org.eclipse.wtp.releng.tools.component.ui,1,1
200812,org.eclipse.xpand.ui,4,2
200812,org.eclipse.xsd,36155,19532
200812,org.eclipse.xsd.ecore.importer,354,228
200812,org.eclipse.xsd.edit,49,36
200812,org.eclipse.xsd.editor,37,26
200812,org.eclipse.xswt,5,1
200812,org.eclipse.xswt.javascript,1,1
200812,org.eclipse.xtend.check.ui,4,2
200812,org.eclipse.xtend.shared.ui,4,2
200812,org.eclipse.xtend.typesystem.emf,9,2
200812,org.eclipse.xtend.typesystem.emf.ui,4,2
200812,org.eclipse.xtend.typesystem.uml2.ui,4,2
200812,org.eclipse.xtend.ui,4,2
200812,org.eclipse.xtext.example.fowlerdsl,4,2
200812,org.eclipse.xtext.example.fowlerdsl.ui,4,2
200812,org.eclipse.xtext.generator,1,1
200812,org.eclipse.xtext.logging,3,2
200812,org.eclipse.xtext.reference,4,2
200812,org.eclipse.xtext.reference.ui,4,2
200812,org.eclipse.xtext.service,4,2
200812,org.eclipse.xtext.service.ui,4,2
200812,org.eclipse.xtext.ui.common,4,2
200812,org.eclipse.xtext.ui.core,4,2
200812,org.eclipse.xtext.ui.core.tests,1,1
200812,org.eclipse.xtext.xtext.ui,3,2
200901,org.eclipse.ajdt.core,12081,4500
200901,org.eclipse.ajdt.examples,13,13
200901,org.eclipse.ajdt.mylyn.ui,4204,2048
200901,org.eclipse.ajdt.ui,8165,3423
200901,org.eclipse.am3.core,23,5
200901,org.eclipse.am3.tools.tge,112,12
200901,org.eclipse.am3.ui,7,1
200901,org.eclipse.amalgam.dsltk.ui,1,1
200901,org.eclipse.ant.core,22655,12080
200901,org.eclipse.ant.tests.core,1,1
200901,org.eclipse.ant.tests.ui,1,1
200901,org.eclipse.ant.ui,52173,29133
200901,org.eclipse.articles.adapters.properties,1,1
200901,org.eclipse.atf.compatibility.jsdt,1,1
200901,org.eclipse.atf.compatibility.php.core,20,14
200901,org.eclipse.atf.core,6,6
200901,org.eclipse.atf.javascript.validator,14,12
200901,org.eclipse.atf.mozilla.ide.core,129,86
200901,org.eclipse.atf.mozilla.ide.debug,200,132
200901,org.eclipse.atf.mozilla.ide.debug.ui,662,288
200901,org.eclipse.atf.mozilla.ide.ui,314,198
200901,org.eclipse.atf.mozilla.ide.ui.extras,3,3
200901,org.eclipse.atf.mozilla.swt.browser,3,1
200901,org.eclipse.atf.personality.dojo.core,2,2
200901,org.eclipse.atf.ui,177,121
200901,org.eclipse.babel.editor,2,1
200901,org.eclipse.birt,1,1
200901,org.eclipse.birt.chart,1,1
200901,org.eclipse.birt.chart.device.extension,158,99
200901,org.eclipse.birt.chart.device.svg,7,5
200901,org.eclipse.birt.chart.device.swt,352,186
200901,org.eclipse.birt.chart.engine,1456,699
200901,org.eclipse.birt.chart.engine.extension,350,187
200901,org.eclipse.birt.chart.examples,4,3
200901,org.eclipse.birt.chart.integration.wtp.ui,7,7
200901,org.eclipse.birt.chart.reportitem,1401,674
200901,org.eclipse.birt.chart.reportitem.ui,1405,674
200901,org.eclipse.birt.chart.runtime,1,1
200901,org.eclipse.birt.chart.ui,1182,534
200901,org.eclipse.birt.chart.ui.extension,315,161
200901,org.eclipse.birt.core,1556,745
200901,org.eclipse.birt.core.script.function,563,305
200901,org.eclipse.birt.core.ui,1180,533
200901,org.eclipse.birt.data,1106,505
200901,org.eclipse.birt.data.aggregation,614,336
200901,org.eclipse.birt.data.oda,1,1
200901,org.eclipse.birt.example,1,1
200901,org.eclipse.birt.integration.wtp.ui,139,99
200901,org.eclipse.birt.report.data.adapter,1127,511
200901,org.eclipse.birt.report.data.oda.hibernate,1,1
200901,org.eclipse.birt.report.data.oda.hibernate.ui,1,1
200901,org.eclipse.birt.report.data.oda.jdbc,757,376
200901,org.eclipse.birt.report.data.oda.jdbc.dbprofile,12,6
200901,org.eclipse.birt.report.data.oda.jdbc.dbprofile.sampledb,1131,710
200901,org.eclipse.birt.report.data.oda.jdbc.dbprofile.ui,4,4
200901,org.eclipse.birt.report.data.oda.jdbc.ui,554,327
200901,org.eclipse.birt.report.data.oda.jdo,1,1
200901,org.eclipse.birt.report.data.oda.jdo.ui,1,1
200901,org.eclipse.birt.report.data.oda.sampledb,114,95
200901,org.eclipse.birt.report.data.oda.sampledb.ui,55,55
200901,org.eclipse.birt.report.debug.core,1,1
200901,org.eclipse.birt.report.debug.ui,5822,2816
200901,org.eclipse.birt.report.designer,1,1
200901,org.eclipse.birt.report.designer.core,1460,689
200901,org.eclipse.birt.report.designer.ui,1400,673
200901,org.eclipse.birt.report.designer.ui.cubebuilder,1410,675
200901,org.eclipse.birt.report.designer.ui.editor.script,1162,525
200901,org.eclipse.birt.report.designer.ui.editor.xml.wtp,1173,528
200901,org.eclipse.birt.report.designer.ui.editors,1203,538
200901,org.eclipse.birt.report.designer.ui.editors.schematic,1190,531
200901,org.eclipse.birt.report.designer.ui.ide,1417,671
200901,org.eclipse.birt.report.designer.ui.lib,81,55
200901,org.eclipse.birt.report.designer.ui.lib.explorer,270,196
200901,org.eclipse.birt.report.designer.ui.preview.web,1278,592
200901,org.eclipse.birt.report.designer.ui.rcp,6,4
200901,org.eclipse.birt.report.designer.ui.samples.ide,9,8
200901,org.eclipse.birt.report.designer.ui.samplesview,10,9
200901,org.eclipse.birt.report.designer.ui.views,1471,685
200901,org.eclipse.birt.report.engine,1515,714
200901,org.eclipse.birt.report.engine.dataextraction,2,2
200901,org.eclipse.birt.report.engine.dataextraction.csv,2,2
200901,org.eclipse.birt.report.engine.emitter.html,591,344
200901,org.eclipse.birt.report.engine.emitter.pdf,171,111
200901,org.eclipse.birt.report.engine.emitter.postscript,1,1
200901,org.eclipse.birt.report.engine.emitter.ppt,9,9
200901,org.eclipse.birt.report.engine.emitter.prototype.excel,52,41
200901,org.eclipse.birt.report.engine.emitter.wpml,29,24
200901,org.eclipse.birt.report.engine.fonts,1,1
200901,org.eclipse.birt.report.item.crosstab.core,993,504
200901,org.eclipse.birt.report.item.crosstab.ui,1425,674
200901,org.eclipse.birt.report.model,1452,679
200901,org.eclipse.birt.report.model.adapter.oda,568,326
200901,org.eclipse.birt.report.runtime,1,1
200901,org.eclipse.birt.report.viewer,959,483
200901,org.eclipse.birt.resources,1,1
200901,org.eclipse.bonjour,1,1
200901,org.eclipse.bpel.apache.ode.deploy.model,4,3
200901,org.eclipse.bpel.apache.ode.deploy.ui,4,3
200901,org.eclipse.bpel.common.model,66,31
200901,org.eclipse.bpel.common.ui,30,11
200901,org.eclipse.bpel.examples.extensionPoints,10,6
200901,org.eclipse.bpel.model,66,31
200901,org.eclipse.bpel.runtimes,75,34
200901,org.eclipse.bpel.ui,31,13
200901,org.eclipse.bpel.validator,56,28
200901,org.eclipse.bpel.wsil.model,29,11
200901,org.eclipse.buckminster.ant,68,47
200901,org.eclipse.buckminster.core,196,130
200901,org.eclipse.buckminster.cvs,141,104
200901,org.eclipse.buckminster.download,11,5
200901,org.eclipse.buckminster.executor,10,2
200901,org.eclipse.buckminster.fetcher,10,2
200901,org.eclipse.buckminster.jdt,54,36
200901,org.eclipse.buckminster.maven,145,105
200901,org.eclipse.buckminster.p4,128,96
200901,org.eclipse.buckminster.p4.ui,1,1
200901,org.eclipse.buckminster.pde,145,110
200901,org.eclipse.buckminster.runtime,199,133
200901,org.eclipse.buckminster.subclipse,2,2
200901,org.eclipse.buckminster.subversive,2,1
200901,org.eclipse.buckminster.ui,172,121
200901,org.eclipse.cdt.at4.toolchain,6,2
200901,org.eclipse.cdt.core,48748,15110
200901,org.eclipse.cdt.core.tests,3614,1096
200901,org.eclipse.cdt.debug.core,30833,11288
200901,org.eclipse.cdt.debug.gdbjtag.core,38,28
200901,org.eclipse.cdt.debug.gdbjtag.ui,26,19
200901,org.eclipse.cdt.debug.mi.core,13884,6994
200901,org.eclipse.cdt.debug.mi.ui,13942,7003
200901,org.eclipse.cdt.debug.ui,25217,9393
200901,org.eclipse.cdt.errorparsers.xlc,103,61
200901,org.eclipse.cdt.launch,26567,11491
200901,org.eclipse.cdt.make.core,30710,9779
200901,org.eclipse.cdt.make.ui,43371,13773
200901,org.eclipse.cdt.managedbuilder.core,27308,8779
200901,org.eclipse.cdt.managedbuilder.core.tests,1882,605
200901,org.eclipse.cdt.managedbuilder.gnu.ui,15314,6520
200901,org.eclipse.cdt.managedbuilder.ui,8643,5279
200901,org.eclipse.cdt.managedbuilder.ui.tests,299,228
200901,org.eclipse.cdt.managedbuilder.xlc.ui,451,272
200901,org.eclipse.cdt.mylyn,2,1
200901,org.eclipse.cdt.mylyn.ui,13230,6683
200901,org.eclipse.cdt.p2,75,43
200901,org.eclipse.cdt.ppc.toolchain,1,1
200901,org.eclipse.cdt.refactoring,155,50
200901,org.eclipse.cdt.tricoregcc,1,1
200901,org.eclipse.cdt.ui,44299,14190
200901,org.eclipse.cdt.ui.tests,3207,997
200901,org.eclipse.cdt.ui.text.doctools.AT4Formater,3,1
200901,org.eclipse.cobol.core,56,22
200901,org.eclipse.cobol.debug,7,5
200901,org.eclipse.cobol.debug.ui,55,22
200901,org.eclipse.cobol.ui,56,22
200901,org.eclipse.codeworker,2,1
200901,org.eclipse.compare,231617,84215
200901,org.eclipse.compare.core,4,3
200901,org.eclipse.compare.examples.xml,13,11
200901,org.eclipse.contribution.helloAssist,1,1
200901,org.eclipse.contribution.junit,2,1
200901,org.eclipse.contribution.visualiser,91,80
200901,org.eclipse.contribution.weaving.jdt,2482,1182
200901,org.eclipse.contribution.xref.core,798,412
200901,org.eclipse.contribution.xref.ui,801,415
200901,org.eclipse.core.boot,2,1
200901,org.eclipse.core.commands,1,1
200901,org.eclipse.core.contenttype,352279,102291
200901,org.eclipse.core.databinding,352240,102278
200901,org.eclipse.core.databinding.beans,1,1
200901,org.eclipse.core.expressions,352299,102297
200901,org.eclipse.core.filebuffers,349847,102152
200901,org.eclipse.core.filesystem,346923,101467
200901,org.eclipse.core.jobs,352276,102299
200901,org.eclipse.core.net,352269,102298
200901,org.eclipse.core.resources,352188,102283
200901,org.eclipse.core.resources.jmx,1075,363
200901,org.eclipse.core.runtime,352290,102297
200901,org.eclipse.core.runtime.compatibility,352267,102296
200901,org.eclipse.core.runtime.compatibility.a,1,1
200901,org.eclipse.core.runtime.compatibility.auth,352231,102297
200901,org.eclipse.core.runtime.compatibilrted,1,1
200901,org.eclipse.core.tests.resources,1,1
200901,org.eclipse.core.tools,1,1
200901,org.eclipse.core.variables,269540,88084
200901,org.eclipse.cosmos.rm.validation,9,3
200901,org.eclipse.dali.core,190,116
200901,org.eclipse.dali.db,3,3
200901,org.eclipse.dali.edit,3,3
200901,org.eclipse.dali.ui,3,3
200901,org.eclipse.dali.utility,12,11
200901,org.eclipse.datatools.connectivity,22203,11720
200901,org.eclipse.datatools.connectivity.apache.derby,6039,3574
200901,org.eclipse.datatools.connectivity.apache.derby.ui,1132,962
200901,org.eclipse.datatools.connectivity.db.generic,846,535
200901,org.eclipse.datatools.connectivity.db.generic.ui,1150,984
200901,org.eclipse.datatools.connectivity.derby,25,13
200901,org.eclipse.datatools.connectivity.ingres,1,1
200901,org.eclipse.datatools.connectivity.ingres.ui,1,1
200901,org.eclipse.datatools.connectivity.oda,1494,849
200901,org.eclipse.datatools.connectivity.oda.consumer,789,410
200901,org.eclipse.datatools.connectivity.oda.design,606,347
200901,org.eclipse.datatools.connectivity.oda.design.ui,1912,1493
200901,org.eclipse.datatools.connectivity.oda.flatfile,26,23
200901,org.eclipse.datatools.connectivity.oda.flatfile.ui,112,101
200901,org.eclipse.datatools.connectivity.oda.profile,1612,1117
200901,org.eclipse.datatools.connectivity.repository.file,1,1
200901,org.eclipse.datatools.connectivity.sqm.core,9551,5501
200901,org.eclipse.datatools.connectivity.sqm.core.ui,2810,1934
200901,org.eclipse.datatools.connectivity.sqm.fe.ui,7,6
200901,org.eclipse.datatools.connectivity.sqm.fe.ui.actions,7,6
200901,org.eclipse.datatools.connectivity.sqm.server.ui,2622,1758
200901,org.eclipse.datatools.connectivity.ui,8346,6364
200901,org.eclipse.datatools.connectivity.ui.dse,6658,5025
200901,org.eclipse.datatools.connectivity.ui.templates,1,1
200901,org.eclipse.datatools.doc.user,1,1
200901,org.eclipse.datatools.enablement.hsqldb,67,55
200901,org.eclipse.datatools.enablement.hsqldb.ui,1086,933
200901,org.eclipse.datatools.enablement.ibm.db2.iseries,1629,1204
200901,org.eclipse.datatools.enablement.ibm.db2.iseries.ui,1077,920
200901,org.eclipse.datatools.enablement.ibm.db2.luw,1691,1228
200901,org.eclipse.datatools.enablement.ibm.db2.luw.ui,1388,1185
200901,org.eclipse.datatools.enablement.ibm.db2.zseries,1627,1202
200901,org.eclipse.datatools.enablement.ibm.db2.zseries.ui,1087,926
200901,org.eclipse.datatools.enablement.ibm.informix,21,13
200901,org.eclipse.datatools.enablement.ibm.informix.ui,1081,919
200901,org.eclipse.datatools.enablement.ibm.ui,1071,918
200901,org.eclipse.datatools.enablement.ingres,2,2
200901,org.eclipse.datatools.enablement.ingres.ui,2,2
200901,org.eclipse.datatools.enablement.jdt.classpath,458,266
200901,org.eclipse.datatools.enablement.jdt.dbunit,15,10
200901,org.eclipse.datatools.enablement.msft.sqlserver,1049,747
200901,org.eclipse.datatools.enablement.msft.sqlserver.profile,6,2
200901,org.eclipse.datatools.enablement.msft.sqlserver.ui,1101,933
200901,org.eclipse.datatools.enablement.mysql,1803,1089
200901,org.eclipse.datatools.enablement.mysql.ui,1206,1026
200901,org.eclipse.datatools.enablement.oda.ws,44,41
200901,org.eclipse.datatools.enablement.oda.ws.ui,61,58
200901,org.eclipse.datatools.enablement.oda.xml,49,31
200901,org.eclipse.datatools.enablement.oda.xml.ui,199,183
200901,org.eclipse.datatools.enablement.oracle,1082,581
200901,org.eclipse.datatools.enablement.oracle.ui,1138,977
200901,org.eclipse.datatools.enablement.postgresql,614,328
200901,org.eclipse.datatools.enablement.postgresql.ui,1101,947
200901,org.eclipse.datatools.enablement.sap.maxdb,821,636
200901,org.eclipse.datatools.enablement.sap.maxdb.ui,1070,914
200901,org.eclipse.datatools.enablement.sqlite,6,2
200901,org.eclipse.datatools.enablement.sqlite.ui,2,2
200901,org.eclipse.datatools.enablement.sybase,2923,1954
200901,org.eclipse.datatools.enablement.sybase.asa,6044,3572
200901,org.eclipse.datatools.enablement.sybase.asa.models,1317,1005
200901,org.eclipse.datatools.enablement.sybase.asa.ui,1628,1248
200901,org.eclipse.datatools.enablement.sybase.ase,6047,3575
200901,org.eclipse.datatools.enablement.sybase.ase.models,1297,989
200901,org.eclipse.datatools.enablement.sybase.ase.ui,1633,1250
200901,org.eclipse.datatools.enablement.sybase.models,185,154
200901,org.eclipse.datatools.enablement.sybase.ui,1245,1015
200901,org.eclipse.datatools.help,1,1
200901,org.eclipse.datatools.modelbase.dbdefinition,1142,918
200901,org.eclipse.datatools.modelbase.derby,169,133
200901,org.eclipse.datatools.modelbase.sql,8901,5223
200901,org.eclipse.datatools.modelbase.sql.edit,108,98
200901,org.eclipse.datatools.modelbase.sql.query,186,178
200901,org.eclipse.datatools.modelbase.sql.query.edit,179,171
200901,org.eclipse.datatools.modelbase.sql.xml.query,1,1
200901,org.eclipse.datatools.samples.utube,2,1
200901,org.eclipse.datatools.sqltools.common.ui,2883,2196
200901,org.eclipse.datatools.sqltools.data.core,358,311
200901,org.eclipse.datatools.sqltools.data.ui,630,523
200901,org.eclipse.datatools.sqltools.db.derby,6913,4017
200901,org.eclipse.datatools.sqltools.db.generic,7113,4120
200901,org.eclipse.datatools.sqltools.ddlgen.ui,806,672
200901,org.eclipse.datatools.sqltools.debugger.core,4344,2860
200901,org.eclipse.datatools.sqltools.editor.core,7107,4128
200901,org.eclipse.datatools.sqltools.parsers.sql,111,77
200901,org.eclipse.datatools.sqltools.parsers.sql.lexer,36,34
200901,org.eclipse.datatools.sqltools.parsers.sql.query,1461,704
200901,org.eclipse.datatools.sqltools.plan,1102,895
200901,org.eclipse.datatools.sqltools.result,1888,1314
200901,org.eclipse.datatools.sqltools.routineeditor,4546,2973
200901,org.eclipse.datatools.sqltools.sql,4430,2952
200901,org.eclipse.datatools.sqltools.sqlbuilder,178,170
200901,org.eclipse.datatools.sqltools.sqleditor,6664,3847
200901,org.eclipse.datatools.sqltools.sqlscrapbook,6131,3404
200901,org.eclipse.datatools.sqltools.tabledataeditor,645,534
200901,org.eclipse.datatools.sqltools.tablewizard,686,571
200901,org.eclipse.dd.debug.memory.renderings.traditional,2,2
200901,org.eclipse.dd.dsf,24,7
200901,org.eclipse.dd.dsf.debug,26,6
200901,org.eclipse.dd.dsf.debug.ui,29,14
200901,org.eclipse.dd.dsf.ui,27,13
200901,org.eclipse.dd.examples.pda,14,1
200901,org.eclipse.dd.gdb,9,4
200901,org.eclipse.dd.gdb.ui,9,4
200901,org.eclipse.dd.ipxact.checker.core,260,148
200901,org.eclipse.dd.ipxact.checker.ui,1,1
200901,org.eclipse.dd.ipxact.editor.core,254,144
200901,org.eclipse.dd.ipxact.editor.ui,8,7
200901,org.eclipse.dd.ipxact.validator.ui,259,147
200901,org.eclipse.dd.mi,8,3
200901,org.eclipse.debug.core,298471,93985
200901,org.eclipse.debug.examples.core,1,1
200901,org.eclipse.debug.ui,239111,87499
200901,org.eclipse.dltk,2,1
200901,org.eclipse.dltk.console,11,10
200901,org.eclipse.dltk.console.ui,3242,1172
200901,org.eclipse.dltk.core,12165,4090
200901,org.eclipse.dltk.core.source,2,1
200901,org.eclipse.dltk.debug,632,396
200901,org.eclipse.dltk.debug.ui,620,395
200901,org.eclipse.dltk.examples.python,1,1
200901,org.eclipse.dltk.formatter,2,1
200901,org.eclipse.dltk.itcl.core,39,21
200901,org.eclipse.dltk.itcl.ui,1,1
200901,org.eclipse.dltk.javascript.core,742,302
200901,org.eclipse.dltk.javascript.core.dom.support,11,8
200901,org.eclipse.dltk.javascript.core.dom.support.sample,11,8
200901,org.eclipse.dltk.javascript.debug,8,8
200901,org.eclipse.dltk.javascript.debug.ui,76,52
200901,org.eclipse.dltk.javascript.jdt.integration,11,8
200901,org.eclipse.dltk.javascript.jsjdtdebugger,5,5
200901,org.eclipse.dltk.javascript.launching,189,72
200901,org.eclipse.dltk.javascript.ui,411,205
200901,org.eclipse.dltk.launching,11757,4001
200901,org.eclipse.dltk.mylyn,2413,1139
200901,org.eclipse.dltk.python.activestatedebugger,2,2
200901,org.eclipse.dltk.python.core,781,296
200901,org.eclipse.dltk.python.debug,5,5
200901,org.eclipse.dltk.python.debug.ui,50,34
200901,org.eclipse.dltk.python.launching,164,59
200901,org.eclipse.dltk.python.ui,75,33
200901,org.eclipse.dltk.rse.core,1188,507
200901,org.eclipse.dltk.ruby.abstractdebugger,15,12
200901,org.eclipse.dltk.ruby.activestatedebugger,30,27
200901,org.eclipse.dltk.ruby.basicdebugger,30,27
200901,org.eclipse.dltk.ruby.core,2807,1282
200901,org.eclipse.dltk.ruby.debug,138,74
200901,org.eclipse.dltk.ruby.debug.ui,451,281
200901,org.eclipse.dltk.ruby.fastdebugger,30,27
200901,org.eclipse.dltk.ruby.formatter,26,14
200901,org.eclipse.dltk.ruby.launching,542,206
200901,org.eclipse.dltk.ruby.testing,49,32
200901,org.eclipse.dltk.ruby.ui,4723,1626
200901,org.eclipse.dltk.tcl.activestatedebugger,9,9
200901,org.eclipse.dltk.tcl.core,1845,901
200901,org.eclipse.dltk.tcl.debug,10,10
200901,org.eclipse.dltk.tcl.debug.ui,203,141
200901,org.eclipse.dltk.tcl.launching,258,104
200901,org.eclipse.dltk.tcl.parser,5,3
200901,org.eclipse.dltk.tcl.tclchecker,277,151
200901,org.eclipse.dltk.tcl.testing,155,116
200901,org.eclipse.dltk.tcl.testing.tcltest,1,1
200901,org.eclipse.dltk.tcl.ui,3264,1164
200901,org.eclipse.dltk.tcl.validators,12,10
200901,org.eclipse.dltk.testing,1,1
200901,org.eclipse.dltk.ui,11782,4006
200901,org.eclipse.dltk.validators.core,2081,962
200901,org.eclipse.dltk.validators.externalchecker,1674,774
200901,org.eclipse.dltk.validators.ui,6810,2722
200901,org.eclipse.dltk.xotcl.core,40,22
200901,org.eclipse.dltk.xotcl.testing.xounit,1,1
200901,org.eclipse.dltk.xotcl.ui,267,133
200901,org.eclipse.draw2d,21144,12583
200901,org.eclipse.dstore.core,848,619
200901,org.eclipse.dstore.extra,166,97
200901,org.eclipse.ecf,51698,25647
200901,org.eclipse.ecf.discovery,4895,2487
200901,org.eclipse.ecf.discovery.ui,21,18
200901,org.eclipse.ecf.docshare,6267,2942
200901,org.eclipse.ecf.example.collab,4518,2252
200901,org.eclipse.ecf.example.rcpchat,1,1
200901,org.eclipse.ecf.examples.webinar,2,1
